sim_call,batch,evac,cost_proxy,widths
191,4,1268.2533057934918,1507.67,"[0,4,0,0,0,0,0,0,0,0,4,0,4,0,0]"
192,4,1190.7013160558818,2127.92,"[0,2,4,2,2,0,0,2,2,0,0,0,4,0,2]"
193,4,1251.6628029398069,2836.0600000000004,"[4,4,4,0,0,4,0,0,4,0,0,0,0,4,0]"
194,4,1235.85076636498,2275.85,"[0,4,0,0,2,0,0,0,0,4,0,0,4,2,2]"
195,4,1328.8016020902112,620.7400000000001,"[0,0,2,2,0,0,2,0,0,0,0,0,0,0,0]"
196,4,1315.2766954901683,1386.3900000000003,"[0,2,0,0,2,0,0,0,0,0,4,0,2,0,0]"
197,4,1258.121158129176,1902.3100000000004,"[0,4,0,0,0,0,2,0,0,0,4,0,4,0,2]"
198,4,1174.3692117678027,1773.4400000000003,"[2,2,4,0,2,0,0,0,0,0,0,0,4,0,0]"
199,4,1198.9592208633676,1997.8100000000004,"[2,2,2,0,2,0,0,0,0,4,0,0,4,0,0]"
200,4,1165.077167553999,3318.8900000000003,"[0,4,4,2,2,0,2,0,4,4,4,0,4,0,2]"
201,5,1179.048089578229,1910.2100000000003,"[0,0,4,2,2,0,0,2,2,0,0,0,4,2,0]"
202,5,1249.0358205932976,1615.2400000000002,"[0,2,2,2,0,0,2,0,0,0,4,0,2,0,0]"
203,5,1248.2559387593917,986.3600000000001,"[0,2,2,0,0,0,0,0,0,0,0,0,2,2,0]"
