sim_call,batch,evac,cost_proxy,widths
218,5,1160.4125134122887,2139.4800000000005,"[0,2,4,2,2,0,4,0,2,0,0,0,4,0,0]"
219,5,1132.889367344873,3743.5800000000004,"[2,4,4,4,0,0,4,0,2,2,2,2,4,2,2]"
220,5,1140.7624962040693,3871.1700000000005,"[4,0,4,4,0,0,2,0,0,4,2,4,4,4,2]"
221,5,1129.69176333637,4776.570000000001,"[0,4,4,4,4,2,4,2,4,0,2,0,4,4,4]"
222,5,1187.2885383135945,4321.170000000001,"[4,0,0,4,2,4,4,0,2,4,2,0,4,4,4]"
223,5,1220.5670999088975,2568.55,"[0,4,0,4,2,0,0,0,4,2,0,0,4,4,0]"
224,5,1136.1736916691973,2721.6800000000003,"[2,2,4,2,2,0,4,0,4,0,0,0,4,2,0]"
225,5,1190.6374501467758,1545.3100000000002,"[2,2,2,2,0,0,0,0,4,0,0,0,4,0,2]"
226,5,1217.6167871242028,1455.3400000000001,"[0,0,2,2,0,0,0,0,4,4,0,2,4,0,0]"
227,5,1241.3591861524444,2306.51,"[0,2,4,0,2,0,4,0,2,2,4,0,0,0,0]"
228,5,1212.9593481121572,2908.6400000000003,"[2,0,4,2,2,0,4,4,4,0,0,0,0,4,0]"
229,5,1145.6348820730843,2763.6300000000006,"[4,0,4,0,0,0,2,0,2,0,4,0,4,4,2]"
230,5,1335.28832675372,1520.5600000000002,"[2,2,0,0,2,0,0,0,0,2,0,2,0,0,0]"
231,5,1113.2534122886932,5451.34,"[4,2,4,2,4,4,4,0,2,4,4,2,4,4,0]"
232,5,1137.4577264905356,3277.6900000000005,"[4,0,4,4,0,0,2,0,4,2,2,0,4,4,4]"
233,5,1262.7370887741674,1648.98,"[0,2,4,0,0,0,4,0,4,4,0,0,0,0,0]"
234,5,1335.7956513817187,1821.9900000000002,"[0,0,0,4,2,2,4,0,0,0,0,0,0,2,0]"
235,5,1216.2303593481122,3910.61,"[0,4,0,0,4,4,0,0,0,4,2,2,4,4,0]"
236,5,1144.1318655734385,3042.2300000000005,"[4,0,4,4,0,0,4,0,2,4,0,0,4,2,2]"
237,5,1128.0070057698147,4030.2400000000002,"[2,0,4,4,4,0,0,0,4,4,2,2,4,4,4]"
238,5,1142.9348770118434,3723.41,"[4,4,4,4,0,0,4,0,2,4,0,2,4,0,2]"
239,5,1220.694089482741,1921.2600000000002,"[0,0,4,2,0,0,0,0,4,2,4,2,2,0,2]"
240,5,1169.5167618179978,1785.4100000000003,"[2,0,4,2,0,0,0,0,0,0,0,2,4,2,0]"
